Temps;Canal B
(ms);(V)

-176,61950740;0,00762963
-176,29182740;0,00762963
-175,96414741;0,00762963
-175,63646741;0,00762963
-175,30878741;-0,03707999
-174,98110741;0,00762963
-174,65342741;0,00762963
-174,32574742;0,00762963
-173,99806742;-0,03707999
-173,67038742;0,00762963
-173,34270742;0,00762963
-173,01502742;0,00762963
-172,68734743;0,00762963
-172,35966743;0,00762963
-172,03198743;-0,03707999
-171,70430743;0,00762963
-171,37662743;0,00762963
-171,04894744;0,00762963
-170,72126744;0,00762963
-170,39358744;-0,03707999
-170,06590744;0,00762963
-169,73822744;0,00762963
-169,41054745;0,00762963
-169,08286745;0,00762963
-168,75518745;0,00762963
-168,42750745;-0,03707999
-168,09982745;0,00762963
-167,77214746;0,00762963
-167,44446746;0,00762963
-167,11678746;0,00762963
-166,78910746;0,00762963
-166,46142746;0,00762963
-166,13374747;0,00762963
-165,80606747;0,00762963
-165,47838747;0,00762963
-165,15070747;0,00762963
-164,82302747;0,00762963
-164,49534748;0,00762963
-164,16766748;-0,03707999
-163,83998748;0,00762963
-163,51230748;0,00762963
-163,18462748;-0,03707999
-162,85694749;0,00762963
-162,52926749;0,00762963
-162,20158749;0,00762963
-161,87390749;0,00762963
-161,54622749;0,00762963
-161,21854750;0,00762963
-160,89086750;0,00762963
-160,56318750;0,00762963
-160,23550750;-0,03707999
-159,90782750;0,00762963
-159,58014751;0,00762963
-159,25246751;-0,03707999
-158,92478751;0,00762963
-158,59710751;0,00762963
-158,26942751;-0,03707999
-157,94174751;0,00762963
-157,61406752;0,00762963
-157,28638752;0,00762963
-156,95870752;0,00762963
-156,63102752;0,00762963
-156,30334752;0,00762963
-155,97566753;0,00762963
-155,64798753;0,00762963
-155,32030753;0,00762963
-154,99262753;0,00762963
-154,66494753;0,00762963
-154,33726754;0,00762963
-154,00958754;0,00762963
-153,68190754;0,00762963
-153,35422754;0,00762963
-153,02654754;0,00762963
-152,69886755;0,00762963
-152,37118755;0,00762963
-152,04350755;0,00762963
-151,71582755;0,00762963
-151,38814755;0,00762963
-151,06046756;0,00762963
-150,73278756;0,00762963
