Temps;Canal B
(ms);(V)

-361,74708337;0,00762963
-361,41940337;0,00762963
-361,09172337;0,00762963
-360,76404338;0,00762963
-360,43636338;0,00762963
-360,10868338;0,00762963
-359,78100338;0,00762963
-359,45332338;0,00762963
-359,12564339;0,00762963
-358,79796339;0,00762963
-358,47028339;-0,03707999
-358,14260339;0,00762963
-357,81492339;0,00762963
-357,48724340;0,00762963
-357,15956340;0,00762963
-356,83188340;0,00762963
-356,50420340;0,00762963
-356,17652340;0,00762963
-355,84884341;0,00762963
-355,52116341;0,00762963
-355,19348341;0,00762963
-354,86580341;0,00762963
-354,53812341;0,00762963
-354,21044342;0,00762963
-353,88276342;0,00762963
-353,55508342;0,00762963
-353,22740342;0,00762963
-352,89972342;0,00762963
-352,57204343;0,00762963
-352,24436343;0,00762963
-351,91668343;0,00762963
-351,58900343;0,00762963
-351,26132343;-0,03707999
-350,93364344;0,00762963
-350,60596344;0,00762963
-350,27828344;0,00762963
-349,95060344;0,00762963
-349,62292344;0,00762963
-349,29524345;0,00762963
-348,96756345;0,00762963
-348,63988345;0,00762963
-348,31220345;0,00762963
-347,98452345;0,00762963
-347,65684346;0,00762963
-347,32916346;0,00762963
-347,00148346;0,00762963
-346,67380346;0,00762963
-346,34612346;0,00762963
-346,01844347;0,00762963
-345,69076347;0,00762963
-345,36308347;-0,03707999
-345,03540347;0,00762963
-344,70772347;0,00762963
-344,38004348;0,00762963
-344,05236348;0,00762963
-343,72468348;0,00762963
-343,39700348;0,00762963
-343,06932348;0,00762963
-342,74164349;0,00762963
-342,41396349;0,00762963
-342,08628349;0,00762963
-341,75860349;0,00762963
-341,43092349;0,00762963
-341,10324350;0,00762963
-340,77556350;0,00762963
-340,44788350;0,00762963
-340,12020350;0,00762963
-339,79252350;0,00762963
-339,46484351;0,00762963
-339,13716351;-0,03707999
-338,80948351;0,00762963
-338,48180351;0,00762963
-338,15412351;0,00762963
-337,82644352;0,00762963
-337,49876352;0,00762963
-337,17108352;0,00762963
-336,84340352;0,00762963
-336,51572352;0,00762963
-336,18804353;0,00762963
-335,86036353;0,00762963
-335,53268353;0,00762963
-335,20500353;0,00762963
-334,87732353;0,00762963
-334,54964354;0,00762963
-334,22196354;0,00762963
-333,89428354;0,00762963
-333,56660354;0,00762963
-333,23892354;0,00762963
-332,91124355;0,00762963
-332,58356355;0,00762963
-332,25588355;0,00762963
-331,92820355;0,00762963
-331,60052355;0,00762963
-331,27284356;0,00762963
-330,94516356;0,00762963
-330,61748356;0,00762963
-330,28980356;0,00762963
-329,96212356;0,00762963
-329,63444357;0,00762963
-329,30676357;0,00762963
-328,97908357;-0,03707999
-328,65140357;0,00762963
-328,32372357;0,00762963
-327,99604358;0,00762963
-327,66836358;0,00762963
-327,34068358;0,00762963
-327,01300358;0,00762963
-326,68532358;0,00762963
-326,35764359;0,00762963
-326,02996359;0,00762963
-325,70228359;0,00762963
-325,37460359;0,00762963
-325,04692359;0,00762963
-324,71924360;0,00762963
-324,39156360;0,00762963
-324,06388360;0,00762963
-323,73620360;0,00762963
-323,40852360;0,00762963
-323,08084361;0,00762963
-322,75316361;0,00762963
-322,42548361;0,00762963
-322,09780361;-0,03707999
-321,77012361;0,00762963
-321,44244362;0,00762963
-321,11476362;0,00762963
-320,78708362;0,00762963
-320,45940362;0,00762963
-320,13172362;0,00762963
-319,80404363;0,00762963
-319,47636363;0,00762963
-319,14868363;0,00762963
-318,82100363;0,00762963
-318,49332363;0,00762963
-318,16564364;0,00762963
-317,83796364;0,00762963
-317,51028364;0,00762963
-317,18260364;0,00762963
-316,85492364;0,00762963
-316,52724365;0,00762963
-316,19956365;0,00762963
-315,87188365;0,00762963
-315,54420365;0,00762963
-315,21652365;0,00762963
-314,88884366;0,00762963
-314,56116366;0,00762963
-314,23348366;0,00762963
-313,90580366;0,00762963
-313,57812366;0,00762963
-313,25044367;0,00762963
-312,92276367;0,00762963
-312,59508367;0,00762963
-312,26740367;0,00762963
-311,93972367;0,00762963
-311,61204368;0,00762963
-311,28436368;0,00762963
-310,95668368;0,00762963
-310,62900368;0,00762963
-310,30132368;0,00762963
-309,97364369;0,00762963
-309,64596369;0,00762963
-309,31828369;0,00762963
-308,99060369;0,00762963
-308,66292369;0,00762963
-308,33524370;0,00762963
-308,00756370;0,00762963
-307,67988370;0,00762963
-307,35220370;0,00762963
-307,02452370;-0,03707999
-306,69684371;0,00762963
-306,36916371;0,00762963
-306,04148371;0,00762963
-305,71380371;0,00762963
-305,38612371;0,00762963
-305,05844372;0,00762963
-304,73076372;0,00762963
-304,40308372;0,00762963
-304,07540372;0,00762963
-303,74772372;0,00762963
-303,42004373;0,00762963
-303,09236373;0,00762963
-302,76468373;0,00762963
-302,43700373;0,00762963
-302,10932373;0,00762963
-301,78164374;0,00762963
-301,45396374;0,00762963
-301,12628374;0,00762963
-300,79860374;0,00762963
-300,47092374;0,00762963
-300,14324374;0,00762963
-299,81556375;0,00762963
-299,48788375;0,00762963
-299,16020375;0,00762963
-298,83252375;0,00762963
-298,50484375;0,00762963
-298,17716376;0,00762963
-297,84948376;0,00762963
-297,52180376;0,00762963
-297,19412376;0,00762963
-296,86644376;0,00762963
-296,53876377;0,00762963
-296,21108377;0,00762963
-295,88340377;0,00762963
-295,55572377;0,00762963
-295,22804377;0,00762963
-294,90036378;0,00762963
-294,57268378;0,00762963
-294,24500378;0,00762963
-293,91732378;0,00762963
-293,58964378;0,00762963
-293,26196379;0,00762963
-292,93428379;0,00762963
-292,60660379;0,00762963
-292,27892379;0,00762963
-291,95124379;0,00762963
-291,62356380;0,00762963
-291,29588380;0,00762963
-290,96820380;0,00762963
-290,64052380;0,00762963
-290,31284380;0,00762963
-289,98516381;0,00762963
-289,65748381;0,00762963
-289,32980381;0,00762963
-289,00212381;0,00762963
-288,67444381;0,00762963
-288,34676382;0,00762963
-288,01908382;0,00762963
-287,69140382;0,00762963
-287,36372382;0,00762963
-287,03604382;0,00762963
-286,70836383;0,00762963
-286,38068383;0,00762963
-286,05300383;0,00762963
-285,72532383;0,00762963
-285,39764383;0,00762963
-285,06996384;0,00762963
-284,74228384;0,00762963
-284,41460384;0,00762963
-284,08692384;0,00762963
-283,75924384;0,00762963
-283,43156385;-0,03707999
-283,10388385;0,00762963
-282,77620385;0,00762963
-282,44852385;0,00762963
-282,12084385;0,00762963
-281,79316386;0,00762963
-281,46548386;0,00762963
-281,13780386;0,00762963
-280,81012386;-0,03707999
-280,48244386;0,00762963
-280,15476387;0,00762963
-279,82708387;0,00762963
-279,49940387;0,00762963
-279,17172387;0,00762963
-278,84404387;0,00762963
-278,51636388;0,00762963
-278,18868388;0,00762963
-277,86100388;0,00762963
-277,53332388;0,00762963
-277,20564388;0,00762963
-276,87796389;0,00762963
-276,55028389;0,00762963
-276,22260389;0,00762963
-275,89492389;0,00762963
-275,56724389;0,00762963
-275,23956390;0,00762963
-274,91188390;0,00762963
-274,58420390;0,00762963
-274,25652390;0,00762963
-273,92884390;0,00762963
-273,60116391;0,00762963
-273,27348391;0,00762963
-272,94580391;0,00762963
-272,61812391;0,00762963
-272,29044391;0,00762963
-271,96276392;0,00762963
-271,63508392;0,00762963
-271,30740392;0,00762963
-270,97972392;0,00762963
-270,65204392;0,00762963
-270,32436393;0,00762963
-269,99668393;0,00762963
-269,66900393;0,00762963
-269,34132393;0,00762963
-269,01364393;0,00762963
-268,68596394;0,00762963
-268,35828394;0,00762963
-268,03060394;0,00762963
-267,70292394;0,00762963
-267,37524394;0,00762963
-267,04756395;0,00762963
-266,71988395;0,00762963
-266,39220395;0,00762963
-266,06452395;0,00762963
-265,73684395;0,00762963
-265,40916396;0,00762963
-265,08148396;0,00762963
-264,75380396;0,00762963
-264,42612396;0,00762963
-264,09844396;0,00762963
-263,77076397;-0,03707999
-263,44308397;0,00762963
-263,11540397;0,00762963
-262,78772397;0,00762963
-262,46004397;0,00762963
-262,13236398;0,00762963
-261,80468398;0,00762963
-261,47700398;0,00762963
-261,14932398;0,00762963
-260,82164398;0,00762963
-260,49396399;0,00762963
-260,16628399;0,00762963
-259,83860399;0,00762963
-259,51092399;0,00762963
-259,18324399;0,00762963
-258,85556400;0,00762963
-258,52788400;0,00762963
-258,20020400;0,00762963
-257,87252400;0,00762963
-257,54484400;0,00762963
-257,21716401;0,00762963
-256,88948401;0,00762963
-256,56180401;0,00762963
-256,23412401;0,00762963
-255,90644401;0,00762963
-255,57876402;0,00762963
-255,25108402;0,00762963
-254,92340402;0,00762963
-254,59572402;0,00762963
-254,26804402;0,00762963
-253,94036403;0,00762963
-253,61268403;0,00762963
-253,28500403;0,00762963
-252,95732403;0,00762963
-252,62964403;0,00762963
-252,30196404;0,00762963
-251,97428404;0,00762963
-251,64660404;0,00762963
-251,31892404;0,00762963
-250,99124404;0,00762963
-250,66356405;0,00762963
-250,33588405;0,00762963
-250,00820405;0,00762963
-249,68052405;0,00762963
-249,35284405;0,00762963
-249,02516406;0,00762963
-248,69748406;0,00762963
-248,36980406;0,00762963
-248,04212406;0,00762963
-247,71444406;0,00762963
-247,38676407;0,00762963
-247,05908407;0,00762963
-246,73140407;0,00762963
-246,40372407;0,00762963
-246,07604407;0,00762963
-245,74836408;0,00762963
-245,42068408;0,00762963
-245,09300408;0,00762963
-244,76532408;0,00762963
-244,43764408;0,00762963
-244,10996409;0,00762963
-243,78228409;0,00762963
-243,45460409;0,00762963
-243,12692409;0,00762963
-242,79924409;0,00762963
-242,47156410;0,00762963
-242,14388410;0,00762963
-241,81620410;0,00762963
-241,48852410;0,00762963
-241,16084410;0,00762963
-240,83316411;0,00762963
-240,50548411;0,00762963
-240,17780411;0,00762963
-239,85012411;0,00762963
-239,52244411;0,00762963
-239,19476412;0,00762963
-238,86708412;0,00762963
-238,53940412;0,00762963
-238,21172412;0,00762963
-237,88404412;-0,03707999
-237,55636413;0,00762963
-237,22868413;0,00762963
-236,90100413;0,00762963
-236,57332413;0,00762963
-236,24564413;0,00762963
-235,91796414;0,00762963
-235,59028414;0,00762963
-235,26260414;0,00762963
-234,93492414;0,00762963
-234,60724414;0,00762963
-234,27956415;0,00762963
-233,95188415;0,00762963
-233,62420415;0,00762963
-233,29652415;0,00762963
-232,96884415;0,00762963
-232,64116416;0,00762963
-232,31348416;0,00762963
-231,98580416;0,00762963
-231,65812416;0,00762963
-231,33044416;0,00762963
-231,00276417;0,00762963
-230,67508417;0,00762963
-230,34740417;0,00762963
-230,01972417;0,00762963
-229,69204417;0,00762963
-229,36436418;0,00762963
-229,03668418;0,00762963
-228,70900418;0,00762963
-228,38132418;0,00762963
-228,05364418;0,00762963
-227,72596419;0,00762963
-227,39828419;0,00762963
-227,07060419;0,00762963
-226,74292419;0,00762963
-226,41524419;0,00762963
-226,08756420;0,00762963
-225,75988420;0,00762963
-225,43220420;0,00762963
-225,10452420;0,00762963
-224,77684420;0,00762963
-224,44916420;0,00762963
-224,12148421;0,00762963
-223,79380421;0,00762963
-223,46612421;0,00762963
-223,13844421;0,00762963
-222,81076421;0,00762963
-222,48308422;0,00762963
-222,15540422;0,00762963
-221,82772422;0,00762963
-221,50004422;0,00762963
-221,17236422;0,00762963
-220,84468423;0,00762963
-220,51700423;0,00762963
-220,18932423;0,00762963
-219,86164423;0,00762963
-219,53396423;0,00762963
-219,20628424;0,00762963
-218,87860424;0,00762963
-218,55092424;0,00762963
-218,22324424;0,00762963
-217,89556424;0,00762963
-217,56788425;0,00762963
-217,24020425;0,00762963
-216,91252425;0,00762963
-216,58484425;0,00762963
-216,25716425;0,00762963
-215,92948426;0,00762963
-215,60180426;0,00762963
-215,27412426;0,00762963
-214,94644426;0,00762963
-214,61876426;0,00762963
-214,29108427;0,00762963
-213,96340427;0,00762963
-213,63572427;0,00762963
-213,30804427;0,00762963
-212,98036427;0,00762963
-212,65268428;0,00762963
-212,32500428;0,00762963
-211,99732428;0,00762963
-211,66964428;-0,03707999
-211,34196428;0,00762963
-211,01428429;0,00762963
-210,68660429;0,00762963
-210,35892429;0,00762963
-210,03124429;0,00762963
-209,70356429;0,00762963
-209,37588430;0,00762963
-209,04820430;0,00762963
-208,72052430;0,00762963
-208,39284430;0,00762963
-208,06516430;0,00762963
-207,73748431;0,00762963
-207,40980431;0,00762963
-207,08212431;0,00762963
-206,75444431;0,00762963
-206,42676431;0,00762963
-206,09908432;0,00762963
-205,77140432;0,00762963
-205,44372432;0,00762963
-205,11604432;0,00762963
-204,78836432;0,00762963
-204,46068433;0,00762963
-204,13300433;0,00762963
-203,80532433;0,00762963
-203,47764433;0,00762963
-203,14996433;0,00762963
-202,82228434;0,00762963
-202,49460434;0,00762963
-202,16692434;0,00762963
-201,83924434;0,00762963
-201,51156434;0,00762963
-201,18388435;0,00762963
-200,85620435;0,00762963
-200,52852435;0,00762963
-200,20084435;0,00762963
-199,87316435;0,00762963
-199,54548436;0,00762963
-199,21780436;0,00762963
-198,89012436;0,00762963
-198,56244436;0,00762963
-198,23476436;0,00762963
-197,90708437;0,00762963
-197,57940437;0,00762963
-197,25172437;0,00762963
-196,92404437;0,00762963
-196,59636437;0,00762963
-196,26868438;0,00762963
-195,94100438;0,00762963
-195,61332438;0,00762963
-195,28564438;0,00762963
-194,95796438;0,00762963
-194,63028439;0,00762963
-194,30260439;0,00762963
-193,97492439;0,00762963
-193,64724439;0,00762963
-193,31956439;0,00762963
-192,99188440;0,00762963
-192,66420440;0,00762963
-192,33652440;0,00762963
-192,00884440;0,00762963
-191,68116440;0,00762963
-191,35348441;0,00762963
-191,02580441;0,00762963
-190,69812441;-0,03707999
-190,37044441;0,00762963
-190,04276441;0,00762963
-189,71508442;0,00762963
-189,38740442;0,00762963
-189,05972442;0,00762963
-188,73204442;0,00762963
-188,40436442;0,00762963
-188,07668443;0,00762963
-187,74900443;0,00762963
-187,42132443;0,00762963
-187,09364443;0,00762963
-186,76596443;0,00762963
-186,43828444;0,00762963
-186,11060444;0,00762963
-185,78292444;0,00762963
-185,45524444;0,00762963
-185,12756444;0,00762963
-184,79988445;0,00762963
-184,47220445;0,00762963
-184,14452445;0,00762963
-183,81684445;0,00762963
-183,48916445;0,00762963
-183,16148446;0,00762963
-182,83380446;0,00762963
-182,50612446;0,00762963
-182,17844446;0,00762963
-181,85076446;0,00762963
-181,52308447;0,00762963
-181,19540447;0,00762963
-180,86772447;0,00762963
-180,54004447;0,00762963
-180,21236447;0,00762963
-179,88468448;0,00762963
-179,55700448;0,00762963
-179,22932448;0,00762963
-178,90164448;0,00762963
-178,57396448;0,00762963
-178,24628449;0,00762963
-177,91860449;0,00762963
-177,59092449;0,00762963
-177,26324449;0,00762963
-176,93556449;0,00762963
-176,60788450;0,00762963
-176,28020450;0,00762963
-175,95252450;0,00762963
-175,62484450;0,00762963
-175,29716450;0,00762963
-174,96948451;0,00762963
-174,64180451;0,00762963
-174,31412451;0,00762963
-173,98644451;0,00762963
-173,65876451;0,00762963
-173,33108452;0,00762963
-173,00340452;0,00762963
-172,67572452;0,00762963
-172,34804452;0,00762963
-172,02036452;0,00762963
-171,69268453;0,00762963
-171,36500453;0,00762963
-171,03732453;0,00762963
-170,70964453;0,00762963
-170,38196453;0,00762963
-170,05428454;0,00762963
-169,72660454;0,00762963
-169,39892454;0,00762963
-169,07124454;0,00762963
-168,74356454;0,00762963
-168,41588455;0,00762963
-168,08820455;0,00762963
-167,76052455;0,00762963
-167,43284455;-0,03707999
-167,10516455;0,00762963
-166,77748456;0,00762963
-166,44980456;0,00762963
-166,12212456;0,00762963
-165,79444456;0,00762963
-165,46676456;0,00762963
-165,13908457;0,00762963
-164,81140457;0,00762963
-164,48372457;0,00762963
-164,15604457;-0,03707999
-163,82836457;0,00762963
-163,50068458;0,00762963
-163,17300458;0,00762963
-162,84532458;0,00762963
-162,51764458;0,00762963
-162,18996458;0,00762963
-161,86228459;0,00762963
-161,53460459;0,00762963
-161,20692459;0,00762963
-160,87924459;0,00762963
-160,55156459;0,00762963
-160,22388460;0,00762963
-159,89620460;0,00762963
-159,56852460;0,00762963
-159,24084460;0,00762963
-158,91316460;0,00762963
-158,58548461;0,00762963
-158,25780461;0,00762963
-157,93012461;0,00762963
-157,60244461;0,00762963
-157,27476461;0,00762963
-156,94708462;0,00762963
-156,61940462;-0,03707999
-156,29172462;0,00762963
-155,96404462;0,00762963
-155,63636462;0,00762963
-155,30868463;0,00762963
-154,98100463;0,00762963
-154,65332463;0,00762963
-154,32564463;0,00762963
-153,99796463;0,00762963
-153,67028464;0,00762963
-153,34260464;0,00762963
-153,01492464;0,00762963
-152,68724464;0,00762963
-152,35956464;0,00762963
-152,03188465;0,00762963
-151,70420465;0,00762963
-151,37652465;0,00762963
-151,04884465;0,00762963
-150,72116465;0,00762963
-150,39348466;0,05249184
-150,06580466;0,00762963
-149,73812466;0,00762963
-149,41044466;0,00762963
-149,08276466;0,00762963
-148,75508467;0,00762963
-148,42740467;0,00762963
-148,09972467;0,00762963
-147,77204467;0,00762963
-147,44436467;0,00762963
-147,11668467;0,00762963
-146,78900468;0,00762963
-146,46132468;-0,03707999
-146,13364468;0,00762963
-145,80596468;0,00762963
-145,47828468;0,00762963
-145,15060469;0,00762963
-144,82292469;0,00762963
-144,49524469;0,00762963
-144,16756469;0,00762963
-143,83988469;0,00762963
-143,51220470;0,00762963
-143,18452470;0,00762963
-142,85684470;0,00762963
-142,52916470;-0,03707999
-142,20148470;0,05249184
-141,87380471;0,00762963
-141,54612471;0,00762963
-141,21844471;0,00762963
-140,89076471;0,00762963
-140,56308471;0,00762963
-140,23540472;0,00762963
-139,90772472;0,00762963
-139,58004472;0,00762963
-139,25236472;0,00762963
