Temps;Canal A;Canal B;Veb;Vec
(ms);(V);(V);(V);(V)

5,71718527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,72230527;0,84170050;0,27216410;-0,67667160;-0,67667160
5,72742527;0,82332840;0,27216410;-0,65829950;-0,65829950
5,73254527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,73766527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,74278527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,74790527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,75302527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,75814527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,76326527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,76838527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,77350527;0,84170050;0,27216410;-0,67667160;-0,67667160
5,77862527;0,82332840;0,29023100;-0,67667160;-0,67667160
5,78374527;0,82332840;0,27216410;-0,65829950;-0,65829950
5,78886527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,79398527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,79910527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,80422527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,80934527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,81446527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,81958527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,82470527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,82982527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,83494527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,84006527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,84518527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,85030527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,85542527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,86054527;0,84170050;0,27216410;-0,67667160;-0,67667160
5,86566527;0,82332840;0,27216410;-0,65829950;-0,65829950
5,87078527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,87590527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,88102527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,88614527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,89126527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,89638527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,90150527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,90662527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,91174527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,91686527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,92198527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,92710527;0,84170050;0,27216410;-0,67667160;-0,67667160
5,93222527;0,82332840;0,27216410;-0,65829950;-0,65829950
5,93734527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,94246527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,94758527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,95270527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,95782527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,96294527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,96806527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,97318527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,97830527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,98342527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,98854527;0,84170050;0,29023100;-0,65829950;-0,65829950
5,99366527;0,84170050;0,27216410;-0,65829950;-0,65829950
5,99878527;0,84170050;0,27216410;-0,01521349;-0,01521349
6,00390527;1,48478700;0,00128178;0,40734580;0,40734580
6,00902527;1,90734600;0,00128178;0,46246220;0,46246220
6,01414527;1,96246200;0,00128178;0,46246220;0,46246220
6,01926527;1,96246200;0,00128178;0,46246220;0,46246220
6,02438527;1,96246200;0,00128178;0,44409010;0,44409010
6,02950527;1,94409000;0,00128178;0,46246220;0,46246220
6,03462527;1,96246200;0,00128178;0,46246220;0,46246220
6,03974527;1,96246200;0,00128178;0,46246220;0,46246220
6,04486527;1,96246200;0,00128178;0,46246220;0,46246220
6,04998527;1,96246200;0,00128178;0,46246220;0,46246220
6,05510527;1,96246200;0,00128178;0,46246220;0,46246220
6,06022527;1,96246200;0,00128178;0,46246220;0,46246220
6,06534527;1,96246200;0,00128178;0,46246220;0,46246220
6,07046527;1,96246200;0,00128178;0,46246220;0,46246220
6,07558527;1,96246200;0,00128178;0,44409010;0,44409010
6,08070527;1,94409000;0,00128178;0,46246220;0,46246220
6,08582527;1,96246200;0,00128178;0,46246220;0,46246220
6,09094527;1,96246200;0,00128178;0,46246220;0,46246220
6,09606527;1,96246200;0,00128178;0,46246220;0,46246220
6,10118527;1,96246200;0,00128178;0,46246220;0,46246220
6,10630527;1,96246200;0,00128178;0,46246220;0,46246220
6,11142527;1,96246200;0,00128178;0,46246220;0,46246220
6,11654527;1,96246200;0,00128178;0,46246220;0,46246220
6,12166527;1,96246200;0,00128178;0,46246220;0,46246220
6,12678527;1,96246200;0,00128178;0,46246220;0,46246220
6,13190527;1,96246200;0,00128178;0,46246220;0,46246220
6,13702527;1,96246200;0,00128178;0,46246220;0,46246220
6,14214527;1,96246200;0,00128178;0,46246220;0,46246220
6,14726527;1,96246200;0,00128178;0,48083440;0,48083440
6,15238527;1,98083400;0,00128178;0,46246220;0,46246220
6,15750527;1,96246200;0,00128178;0,46246220;0,46246220
6,16262527;1,96246200;0,00128178;0,46246220;0,46246220
6,16774527;1,96246200;0,00128178;0,46246220;0,46246220
6,17286527;1,96246200;0,00128178;0,46246220;0,46246220
6,17798527;1,96246200;0,00128178;0,46246220;0,46246220
6,18310527;1,96246200;0,00128178;0,46246220;0,46246220
6,18822527;1,96246200;0,00128178;0,46246220;0,46246220
6,19334527;1,96246200;0,00128178;0,46246220;0,46246220
6,19846527;1,96246200;0,00128178;0,46246220;0,46246220
6,20358527;1,96246200;0,00128178;0,46246220;0,46246220
6,20870527;1,96246200;0,00128178;0,48083440;0,48083440
6,21382527;1,98083400;0,00128178;0,48083440;0,48083440
6,21894527;1,98083400;0,00128178;0,46246220;0,46246220
6,22406527;1,96246200;0,00128178;0,46246220;0,46246220
6,22918527;1,96246200;0,00128178;0,46246220;0,46246220
6,23430527;1,96246200;0,00128178;0,46246220;0,46246220
6,23942527;1,96246200;0,00128178;0,46246220;0,46246220
6,24454527;1,96246200;0,00128178;0,46246220;0,46246220
6,24966527;1,96246200;0,00128178;0,46246220;0,46246220
6,25478527;1,96246200;0,00128178;0,46246220;0,46246220
6,25990527;1,96246200;0,00128178;0,48083440;0,48083440
6,26502527;1,98083400;0,00128178;0,46246220;0,46246220
6,27014527;1,96246200;0,00128178;0,46246220;0,46246220
6,27526527;1,96246200;0,00128178;0,46246220;0,46246220
6,28038527;1,96246200;-0,01672414;0,48083440;0,48083440
6,28550527;1,98083400;0,00128178;0,46246220;0,46246220
6,29062527;1,96246200;0,00128178;0,46246220;0,46246220
6,29574527;1,96246200;0,00128178;0,46246220;0,46246220
6,30086527;1,96246200;0,00128178;0,46246220;0,46246220
6,30598527;1,96246200;0,00128178;0,46246220;0,46246220
6,31110527;1,96246200;0,00128178;0,46246220;0,46246220
6,31622527;1,96246200;0,00128178;0,46246220;0,46246220
6,32134527;1,96246200;0,00128178;0,46246220;0,46246220
6,32646527;1,96246200;-0,01672414;0,46246220;0,46246220
6,33158527;1,96246200;0,00128178;0,46246220;0,46246220
6,33670527;1,96246200;0,00128178;0,46246220;0,46246220
6,34182527;1,96246200;0,00128178;0,46246220;0,46246220
6,34694527;1,96246200;0,00128178;0,46246220;0,46246220
6,35206527;1,96246200;0,00128178;0,46246220;0,46246220
6,35718527;1,96246200;0,00128178;0,46246220;0,46246220
6,36230527;1,96246200;0,00128178;0,46246220;0,46246220
6,36742527;1,96246200;0,00128178;0,46246220;0,46246220
6,37254527;1,96246200;0,00128178;0,46246220;0,46246220
6,37766527;1,96246200;0,00128178;0,46246220;0,46246220
6,38278527;1,96246200;0,00128178;0,46246220;0,46246220
6,38790527;1,96246200;0,00128178;0,46246220;0,46246220
6,39302527;1,96246200;0,00128178;0,46246220;0,46246220
6,39814527;1,96246200;0,00128178;0,46246220;0,46246220
6,40326527;1,96246200;0,00128178;0,46246220;0,46246220
6,40838527;1,96246200;0,00128178;0,46246220;0,46246220
6,41350527;1,96246200;0,00128178;0,46246220;0,46246220
6,41862527;1,96246200;0,00128178;0,46246220;0,46246220
6,42374527;1,96246200;0,00128178;0,46246220;0,46246220
6,42886527;1,96246200;0,00128178;0,46246220;0,46246220
6,43398527;1,96246200;0,00128178;0,46246220;0,46246220
6,43910527;1,96246200;0,00128178;0,46246220;0,46246220
6,44422527;1,96246200;0,00128178;0,46246220;0,46246220
6,44934527;1,96246200;0,00128178;0,46246220;0,46246220
6,45446527;1,96246200;0,00128178;0,46246220;0,46246220
6,45958527;1,96246200;0,00128178;0,46246220;0,46246220
6,46470527;1,96246200;0,00128178;0,46246220;0,46246220
6,46982527;1,96246200;0,00128178;0,46246220;0,46246220
6,47494527;1,96246200;0,00128178;0,46246220;0,46246220
6,48006527;1,96246200;0,00128178;0,46246220;0,46246220
6,48518527;1,96246200;0,00128178;0,46246220;0,46246220
6,49030527;1,96246200;0,00128178;0,46246220;0,46246220
6,49542527;1,96246200;0,00128178;0,37060150;0,37060150
6,50054527;1,87060200;0,00128178;-0,65829950;-0,65829950
6,50566527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,51078527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,51590527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,52102527;0,84170050;0,29023100;-0,65829950;-0,65829950
6,52614527;0,84170050;0,27216410;-0,67667160;-0,67667160
6,53126527;0,82332840;0,27216410;-0,65829950;-0,65829950
6,53638527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,54150527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,54662527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,55174527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,55686527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,56198527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,56710527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,57222527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,57734527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,58246527;0,84170050;0,29023100;-0,65829950;-0,65829950
6,58758527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,59270527;0,84170050;0,29023100;-0,65829950;-0,65829950
6,59782527;0,84170050;0,29023100;-0,65829950;-0,65829950
6,60294527;0,84170050;0,29023100;-0,65829950;-0,65829950
6,60806527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,61318527;0,84170050;0,27216410;-0,67667160;-0,67667160
6,61830527;0,82332840;0,27216410;-0,65829950;-0,65829950
6,62342527;0,84170050;0,27216410;-0,67667160;-0,67667160
6,62854527;0,82332840;0,27216410;-0,65829950;-0,65829950
6,63366527;0,84170050;0,27216410;-0,67667160;-0,67667160
6,63878527;0,82332840;0,27216410;-0,65829950;-0,65829950
6,64390527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,64902527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,65414527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,65926527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,66438527;0,84170050;0,27216410;-0,67667160;-0,67667160
6,66950527;0,82332840;0,27216410;-0,67667160;-0,67667160
6,67462527;0,82332840;0,29023100;-0,65829950;-0,65829950
6,67974527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,68486527;0,84170050;0,27216410;-0,67667160;-0,67667160
6,68998527;0,82332840;0,27216410;-0,65829950;-0,65829950
6,69510527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,70022527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,70534527;0,84170050;0,27216410;-0,67667160;-0,67667160
6,71046527;0,82332840;0,27216410;-0,65829950;-0,65829950
6,71558527;0,84170050;0,27216410;-0,67667160;-0,67667160
6,72070527;0,82332840;0,27216410;-0,65829950;-0,65829950
6,72582527;0,84170050;0,29023100;-0,67667160;-0,67667160
6,73094527;0,82332840;0,29023100;-0,65829950;-0,65829950
6,73606527;0,84170050;0,29023100;-0,65829950;-0,65829950
6,74118527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,74630527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,75142527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,75654527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,76166527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,76678527;0,84170050;0,29023100;-0,65829950;-0,65829950
6,77190527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,77702527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,78214527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,78726527;0,84170050;0,27216410;-0,67667160;-0,67667160
6,79238527;0,82332840;0,29023100;-0,65829950;-0,65829950
6,79750527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,80262527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,80774527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,81286527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,81798527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,82310527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,82822527;0,84170050;0,29023100;-0,65829950;-0,65829950
6,83334527;0,84170050;0,27216410;-0,65829950;-0,65829950
6,83846526;0,84170050;0,29023100;-0,65829950;-0,65829950
6,84358526;0,84170050;0,27216410;-0,67667160;-0,67667160
6,84870526;0,82332840;0,27216410;-0,65829950;-0,65829950
6,85382526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,85894526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,86406526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,86918526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,87430526;0,84170050;0,29023100;-0,65829950;-0,65829950
6,87942526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,88454526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,88966526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,89478526;0,84170050;0,29023100;-0,65829950;-0,65829950
6,89990526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,90502526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,91014526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,91526526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,92038526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,92550526;0,84170050;0,29023100;-0,67667160;-0,67667160
6,93062526;0,82332840;0,27216410;-0,65829950;-0,65829950
6,93574526;0,84170050;0,29023100;-0,65829950;-0,65829950
6,94086526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,94598526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,95110526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,95622526;0,84170050;0,29023100;-0,65829950;-0,65829950
6,96134526;0,84170050;0,29023100;-0,65829950;-0,65829950
6,96646526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,97158526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,97670526;0,84170050;0,29023100;-0,65829950;-0,65829950
6,98182526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,98694526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,99206526;0,84170050;0,27216410;-0,65829950;-0,65829950
6,99718526;0,84170050;0,27216410;-0,30922880;-0,30922880
7,00230526;1,19077100;0,00128178;0,35222940;0,35222940
7,00742526;1,85222900;0,00128178;0,44409010;0,44409010
7,01254526;1,94409000;0,00128178;0,46246220;0,46246220
7,01766526;1,96246200;0,00128178;0,46246220;0,46246220
7,02278526;1,96246200;0,00128178;0,46246220;0,46246220
7,02790526;1,96246200;0,00128178;0,46246220;0,46246220
7,03302526;1,96246200;0,00128178;0,46246220;0,46246220
7,03814526;1,96246200;0,00128178;0,48083440;0,48083440
7,04326526;1,98083400;0,00128178;0,46246220;0,46246220
7,04838526;1,96246200;0,00128178;0,46246220;0,46246220
7,05350526;1,96246200;0,00128178;0,46246220;0,46246220
7,05862526;1,96246200;0,00128178;0,46246220;0,46246220
7,06374526;1,96246200;0,00128178;0,46246220;0,46246220
7,06886526;1,96246200;0,00128178;0,46246220;0,46246220
7,07398526;1,96246200;0,00128178;0,46246220;0,46246220
7,07910526;1,96246200;0,00128178;0,46246220;0,46246220
7,08422526;1,96246200;-0,01672414;0,46246220;0,46246220
7,08934526;1,96246200;0,00128178;0,46246220;0,46246220
7,09446526;1,96246200;0,00128178;0,46246220;0,46246220
7,09958526;1,96246200;0,00128178;0,46246220;0,46246220
7,10470526;1,96246200;0,00128178;0,46246220;0,46246220
7,10982526;1,96246200;0,00128178;0,48083440;0,48083440
7,11494526;1,98083400;0,00128178;0,46246220;0,46246220
7,12006526;1,96246200;0,00128178;0,46246220;0,46246220
7,12518526;1,96246200;0,00128178;0,46246220;0,46246220
7,13030526;1,96246200;0,00128178;0,46246220;0,46246220
7,13542526;1,96246200;0,00128178;0,46246220;0,46246220
7,14054526;1,96246200;0,00128178;0,46246220;0,46246220
7,14566526;1,96246200;0,00128178;0,48083440;0,48083440
7,15078526;1,98083400;0,00128178;0,46246220;0,46246220
7,15590526;1,96246200;0,00128178;0,46246220;0,46246220
7,16102526;1,96246200;0,00128178;0,46246220;0,46246220
7,16614526;1,96246200;0,00128178;0,46246220;0,46246220
7,17126526;1,96246200;0,00128178;0,48083440;0,48083440
7,17638526;1,98083400;0,00128178;0,46246220;0,46246220
7,18150526;1,96246200;0,00128178;0,46246220;0,46246220
7,18662526;1,96246200;0,00128178;0,46246220;0,46246220
7,19174526;1,96246200;0,00128178;0,46246220;0,46246220
7,19686526;1,96246200;0,00128178;0,48083440;0,48083440
7,20198526;1,98083400;0,00128178;0,48083440;0,48083440
7,20710526;1,98083400;0,00128178;0,46246220;0,46246220
7,21222526;1,96246200;0,00128178;0,46246220;0,46246220
7,21734526;1,96246200;0,00128178;0,46246220;0,46246220
7,22246526;1,96246200;0,00128178;0,46246220;0,46246220
7,22758526;1,96246200;0,00128178;0,46246220;0,46246220
7,23270526;1,96246200;0,00128178;0,46246220;0,46246220
7,23782526;1,96246200;0,00128178;0,46246220;0,46246220
7,24294526;1,96246200;0,00128178;0,46246220;0,46246220
7,24806526;1,96246200;0,00128178;0,46246220;0,46246220
7,25318526;1,96246200;0,00128178;0,46246220;0,46246220
7,25830526;1,96246200;-0,01672414;0,46246220;0,46246220
7,26342526;1,96246200;0,00128178;0,46246220;0,46246220
7,26854526;1,96246200;0,00128178;0,48083440;0,48083440
7,27366526;1,98083400;0,00128178;0,46246220;0,46246220
7,27878526;1,96246200;0,00128178;0,46246220;0,46246220
7,28390526;1,96246200;0,00128178;0,46246220;0,46246220
7,28902526;1,96246200;0,00128178;0,46246220;0,46246220
7,29414526;1,96246200;0,00128178;0,46246220;0,46246220
7,29926526;1,96246200;0,00128178;0,46246220;0,46246220
7,30438526;1,96246200;0,00128178;0,46246220;0,46246220
7,30950526;1,96246200;0,00128178;0,46246220;0,46246220
7,31462526;1,96246200;0,00128178;0,46246220;0,46246220
7,31974526;1,96246200;0,00128178;0,46246220;0,46246220
7,32486526;1,96246200;0,00128178;0,46246220;0,46246220
7,32998526;1,96246200;0,00128178;0,46246220;0,46246220
7,33510526;1,96246200;0,00128178;0,46246220;0,46246220
7,34022526;1,96246200;0,00128178;0,46246220;0,46246220
7,34534526;1,96246200;0,00128178;0,46246220;0,46246220
7,35046526;1,96246200;0,00128178;0,46246220;0,46246220
7,35558526;1,96246200;0,00128178;0,46246220;0,46246220
7,36070526;1,96246200;0,00128178;0,48083440;0,48083440
7,36582526;1,98083400;0,00128178;0,46246220;0,46246220
7,37094526;1,96246200;0,00128178;0,46246220;0,46246220
7,37606526;1,96246200;0,00128178;0,46246220;0,46246220
7,38118526;1,96246200;0,00128178;0,48083440;0,48083440
7,38630526;1,98083400;0,00128178;0,46246220;0,46246220
7,39142526;1,96246200;0,00128178;0,46246220;0,46246220
7,39654526;1,96246200;0,00128178;0,46246220;0,46246220
7,40166526;1,96246200;0,00128178;0,48083440;0,48083440
7,40678526;1,98083400;0,00128178;0,46246220;0,46246220
7,41190526;1,96246200;0,00128178;0,46246220;0,46246220
7,41702526;1,96246200;0,00128178;0,46246220;0,46246220
7,42214526;1,96246200;0,00128178;0,46246220;0,46246220
7,42726526;1,96246200;0,00128178;0,46246220;0,46246220
7,43238526;1,96246200;0,00128178;0,46246220;0,46246220
7,43750526;1,96246200;0,00128178;0,46246220;0,46246220
7,44262526;1,96246200;0,00128178;0,46246220;0,46246220
7,44774526;1,96246200;0,00128178;0,46246220;0,46246220
7,45286526;1,96246200;0,00128178;0,46246220;0,46246220
7,45798526;1,96246200;0,00128178;0,46246220;0,46246220
7,46310526;1,96246200;0,00128178;0,46246220;0,46246220
7,46822526;1,96246200;0,00128178;0,46246220;0,46246220
7,47334526;1,96246200;0,00128178;0,48083440;0,48083440
7,47846526;1,98083400;0,00128178;0,46246220;0,46246220
7,48358526;1,96246200;0,00128178;0,46246220;0,46246220
7,48870526;1,96246200;0,00128178;0,48083440;0,48083440
7,49382526;1,98083400;0,00128178;0,46246220;0,46246220
7,49894526;1,96246200;0,00128178;-0,65829950;-0,65829950
7,50406526;0,84170050;0,21796320;-0,65829950;-0,65829950
7,50918526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,51430526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,51942526;0,84170050;0,29023100;-0,65829950;-0,65829950
7,52454526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,52966526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,53478526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,53990526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,54502526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,55014526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,55526526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,56038526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,56550526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,57062526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,57574526;0,84170050;0,29023100;-0,65829950;-0,65829950
7,58086526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,58598526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,59110526;0,84170050;0,29023100;-0,65829950;-0,65829950
7,59622526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,60134526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,60646526;0,84170050;0,27216410;-0,67667160;-0,67667160
7,61158526;0,82332840;0,27216410;-0,65829950;-0,65829950
7,61670526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,62182526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,62694526;0,84170050;0,27216410;-0,67667160;-0,67667160
7,63206526;0,82332840;0,27216410;-0,65829950;-0,65829950
7,63718526;0,84170050;0,27216410;-0,67667160;-0,67667160
7,64230526;0,82332840;0,27216410;-0,65829950;-0,65829950
7,64742526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,65254526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,65766526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,66278526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,66790526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,67302526;0,84170050;0,29023100;-0,67667160;-0,67667160
7,67814526;0,82332840;0,27216410;-0,65829950;-0,65829950
7,68326526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,68838526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,69350526;0,84170050;0,29023100;-0,65829950;-0,65829950
7,69862526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,70374526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,70886526;0,84170050;0,27216410;-0,67667160;-0,67667160
7,71398526;0,82332840;0,27216410;-0,65829950;-0,65829950
7,71910526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,72422526;0,84170050;0,29023100;-0,65829950;-0,65829950
7,72934526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,73446526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,73958526;0,84170050;0,27216410;-0,67667160;-0,67667160
7,74470526;0,82332840;0,27216410;-0,65829950;-0,65829950
7,74982526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,75494526;0,84170050;0,27216410;-0,67667160;-0,67667160
7,76006526;0,82332840;0,27216410;-0,65829950;-0,65829950
7,76518526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,77030526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,77542526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,78054526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,78566526;0,84170050;0,29023100;-0,65829950;-0,65829950
7,79078526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,79590526;0,84170050;0,29023100;-0,67667160;-0,67667160
7,80102526;0,82332840;0,27216410;-0,65829950;-0,65829950
7,80614526;0,84170050;0,29023100;-0,65829950;-0,65829950
7,81126526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,81638526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,82150526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,82662526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,83174526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,83686526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,84198526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,84710526;0,84170050;0,29023100;-0,65829950;-0,65829950
7,85222526;0,84170050;0,27216410;-0,67667160;-0,67667160
7,85734526;0,82332840;0,29023100;-0,65829950;-0,65829950
7,86246526;0,84170050;0,29023100;-0,65829950;-0,65829950
7,86758526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,87270526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,87782526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,88294526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,88806526;0,84170050;0,29023100;-0,65829950;-0,65829950
7,89318526;0,84170050;0,29023100;-0,67667160;-0,67667160
7,89830526;0,82332840;0,27216410;-0,65829950;-0,65829950
7,90342526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,90854526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,91366526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,91878526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,92390526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,92902526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,93414526;0,84170050;0,29023100;-0,65829950;-0,65829950
7,93926526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,94438526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,94950526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,95462526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,95974526;0,84170050;0,29023100;-0,65829950;-0,65829950
7,96486526;0,84170050;0,27216410;-0,67667160;-0,67667160
7,96998526;0,82332840;0,27216410;-0,65829950;-0,65829950
7,97510526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,98022526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,98534526;0,84170050;0,27216410;-0,65829950;-0,65829950
7,99046526;0,84170050;0,27216410;-0,67667160;-0,67667160
7,99558526;0,82332840;0,27216410;-0,62155520;-0,62155520
8,00070526;0,87844480;0,18182930;0,22362430;0,22362430
8,00582526;1,72362400;0,00128178;0,44409010;0,44409010
